"구","동","계약년월","p1","p2"
"송파구","석촌동","202406",80300,6003.95124796516
"송파구","석촌동","202407",106750,5655.56541193904
"송파구","석촌동","202408",73370,5628.75102989446
"송파구","석촌동","202409",50000,5707.97813006131
"송파구","석촌동","202410",26250,5471.96270537626
"송파구","석촌동","202411",149000,5788.79208853308
"송파구","석촌동","202412",71850,5777.91831568536
"송파구","석촌동","202501",57325,5386.18223097522
"송파구","석촌동","202502",79771.4285714286,5233.35996392956
"송파구","석촌동","202503",117012.5,5786.55277990512
"송파구","석촌동","202505",68800,4952.6673340719
"송파구","석촌동","202506",41000,2818.75
"송파구","송파동","202401",108642.857142857,5029.02651712053
"송파구","송파동","202402",132433.333333333,5492.91635379371
"송파구","송파동","202403",129805.263157895,5397.46788878739
"송파구","송파동","202404",144565.217391304,5683.19684166284
"송파구","송파동","202405",136325,6739.72931506214
"송파구","송파동","202406",149121.212121212,6317.92896886885
"송파구","송파동","202407",162882.222222222,6526.12682296638
"송파구","송파동","202408",144981.25,5620.69606173196
"송파구","송파동","202409",124709.615384615,5613.19453060745
"송파구","송파동","202410",145200,5987.35364633043
"송파구","송파동","202411",135509.090909091,5692.2397927831
"송파구","송파동","202412",158685.714285714,6375.21905146399
"송파구","송파동","202501",164289.285714286,5834.4489855262
"송파구","송파동","202502",155514.705882353,5933.00569134132
"송파구","송파동","202503",164434.920634921,6311.58900873651
"송파구","송파동","202504",170250,6030.9342951738
"송파구","송파동","202505",169139.655172414,6052.80566153846
"송파구","송파동","202506",158235.294117647,6260.66535280507
"송파구","송파동","202507",166750,6807.09913137829
"송파구","신천동","202401",212323.80952381,7493.71068295826
"송파구","신천동","202402",198419.047619048,8009.09050402326
"송파구","신천동","202403",206165.714285714,7147.30833538502
"송파구","신천동","202404",196307.692307692,7794.61940493262
"송파구","신천동","202405",199939.655172414,7866.28507516131
"송파구","신천동","202406",209756.395348837,8328.08874328357
"송파구","신천동","202407",216197.368421053,8226.25755015827
"송파구","신천동","202408",234663.461538462,8566.44598726312
"송파구","신천동","202409",234000,7500.56011409023
"송파구","신천동","202410",213773.076923077,8812.63884360159
"송파구","신천동","202411",221217.647058824,8402.19863374864
"송파구","신천동","202412",227448.275862069,8316.52874266242
"송파구","신천동","202501",223229.411764706,9110.50752440755
"송파구","신천동","202502",227804.04040404,9059.16015336722
"송파구","신천동","202503",244058.139534884,9748.81691470583
"송파구","신천동","202504",263000,10347.6171244259
"송파구","신천동","202505",255687.878787879,10101.5444607216
"송파구","신천동","202506",262105,9492.57254610087
"송파구","오금동","202401",118337.5,4252.50948489139
"송파구","오금동","202402",115250,4360.66949563451
"송파구","오금동","202403",119253.846153846,4665.79263882535
"송파구","오금동","202404",122392,5068.67206714719
"송파구","오금동","202405",108175,4352.5321676069
"송파구","오금동","202406",110754,4583.72198231991
"송파구","오금동","202407",128292.452830189,4922.57733941516
"송파구","오금동","202408",131250,5040.46174828288
"송파구","오금동","202409",115083.333333333,4418.94409700754
"송파구","오금동","202410",91666.6666666667,4273.72177708039
"송파구","오금동","202411",126844.444444444,5018.83328230593
"송파구","오금동","202412",114473.333333333,4363.60400798832
"송파구","오금동","202501",136617.307692308,4562.15657626396
"송파구","오금동","202502",153493.939393939,5466.70659407455
"송파구","오금동","202503",132341.509433962,4869.03681802707
"송파구","오금동","202504",132700,5530.06983651177
"송파구","오금동","202505",137533.333333333,5582.70190248522
"송파구","오금동","202506",130028.571428571,5027.93905092883
"송파구","오금동","202507",235000,6165.03696637253
"송파구","잠실동","202401",214239.473684211,9513.87991638455
"송파구","잠실동","202402",219430.487804878,9494.78195511935
"송파구","잠실동","202403",217337.5,9101.25477346555
"송파구","잠실동","202404",224870.877192982,9849.30677096617
"송파구","잠실동","202405",226987.5,9676.49790928728
"송파구","잠실동","202406",227980.821917808,9625.64848049948
"송파구","잠실동","202407",260288.5,9602.5482578183
"송파구","잠실동","202408",262195.945945946,10061.0616254068
"송파구","잠실동","202409",257515.833333333,10495.9757586378
"송파구","잠실동","202410",271402.222222222,9969.48639019403
"송파구","잠실동","202411",276834.137931034,10696.6196340303
"송파구","잠실동","202412",254891.666666667,10418.8190176441
"송파구","잠실동","202501",257014.905660377,10741.9490334724
"송파구","잠실동","202502",252609.356725146,10677.0072653143
"송파구","잠실동","202503",279017.415730337,11413.2714651344
"송파구","잠실동","202504",300266.296296296,10960.7642717888
"송파구","잠실동","202505",297870,11998.6803027429
"송파구","잠실동","202506",291454.21686747,11702.4037070616
"송파구","잠실동","202507",348250,11859.1808095457
"송파구","장지동","202401",116631.25,5402.58663221138
"송파구","장지동","202402",116192.307692308,5162.28957620684
"송파구","장지동","202403",120452.941176471,5495.22879934868
"송파구","장지동","202404",116520.833333333,5482.44530993052
"송파구","장지동","202405",113115.909090909,5550.27066034436
"송파구","장지동","202406",118538.775510204,5309.28027166188
"송파구","장지동","202407",129875.362318841,5730.99273587992
"송파구","장지동","202408",136742.105263158,5915.50474254103
"송파구","장지동","202409",136787.5,6102.90330967009
"송파구","장지동","202410",131104.761904762,5701.21871694633
"송파구","장지동","202411",127800,5995.30574789439
"송파구","장지동","202412",122853.333333333,5647.73592503466
"송파구","장지동","202501",130990.909090909,5533.07701911021
"송파구","장지동","202502",132561.70212766,5739.98001987719
"송파구","장지동","202503",139864.516129032,5911.83679918046
"송파구","장지동","202504",133171.428571429,5918.73141764748
"송파구","장지동","202505",135414.285714286,6210.2253254991
"송파구","장지동","202506",142238.888888889,6144.21692984171
"송파구","장지동","202507",147100,6158.74581162016
"송파구","풍납동","202401",115055.555555556,4491.29728882907
"송파구","풍납동","202402",100666.666666667,4168.06965501609
"송파구","풍납동","202403",103333.333333333,4265.09785634415
"송파구","풍납동","202404",112623.076923077,3920.76780504895
"송파구","풍납동","202405",112626.315789474,4602.92330097929
"송파구","풍납동","202406",106741.176470588,4796.4781205328
"송파구","풍납동","202407",114372.222222222,4855.66285174191
"송파구","풍납동","202408",111276.388888889,4963.01297037631
"송파구","풍납동","202409",105988.888888889,4549.02597331881
"송파구","풍납동","202410",103294.117647059,4661.47545098478
